Archivo,Parametro_Analizado,Ancho_Pulso,Tipo_Variable_X,Grupo,Valor_X,Valor_Y
Analisis_Rku.xlsx,Rku,200 ns,Solap,P50,90.0,3.387
Analisis_Rku.xlsx,Rku,200 ns,Solap,P70,90.0,7.5825
Analisis_Rku.xlsx,Rku,200 ns,Solap,P30,93.33333333333333,3.2535
Analisis_Rku.xlsx,Rku,200 ns,Solap,P50,93.33333333333333,14.98
Analisis_Rku.xlsx,Rku,200 ns,Solap,P70,93.33333333333333,19.235
Analisis_Rku.xlsx,Rku,200 ns,Solap,P30,94.0,7.311500000000001
Analisis_Rku.xlsx,Rku,200 ns,Solap,P50,94.0,6.453
Analisis_Rku.xlsx,Rku,200 ns,Solap,P70,94.0,13.066
Analisis_Rku.xlsx,Rku,200 ns,Solap,P30,96.0,5.016
Analisis_Rku.xlsx,Rku,200 ns,Solap,P50,96.0,5.0395
Analisis_Rku.xlsx,Rku,200 ns,Solap,P70,96.0,4.875500000000001
Analisis_Rku.xlsx,Rku,200 ns,Solap,P30,96.0,3.9635
Analisis_Rku.xlsx,Rku,200 ns,Solap,P50,96.0,3.549
Analisis_Rku.xlsx,Rku,200 ns,Solap,P70,96.0,7.751
Analisis_Rku.xlsx,Rku,200 ns,Solap,P30,98.0,9.6705
Analisis_Rku.xlsx,Rku,200 ns,Solap,P50,98.0,11.0355
Analisis_Rku.xlsx,Rku,200 ns,Solap,P70,98.0,2.7185
Analisis_Rku.xlsx,Rku,200 ns,Solap,P30,98.66666666666667,4.624
Analisis_Rku.xlsx,Rku,200 ns,Solap,P50,98.66666666666667,5.466
Analisis_Rku.xlsx,Rku,200 ns,Solap,P70,98.66666666666667,3.665
Analisis_Rku.xlsx,Rku,200 ns,Dens,P30,0.101859163578813,4.624
Analisis_Rku.xlsx,Rku,200 ns,Dens,P50,0.169765272631355,5.466
Analisis_Rku.xlsx,Rku,200 ns,Dens,P70,0.237671381683897,3.665
Analisis_Rku.xlsx,Rku,200 ns,Dens,P30,0.101859163578813,3.9635
Analisis_Rku.xlsx,Rku,200 ns,Dens,P50,0.169765272631355,3.549
Analisis_Rku.xlsx,Rku,200 ns,Dens,P70,0.237671381683897,7.751
Analisis_Rku.xlsx,Rku,200 ns,Dens,P30,0.101859163578813,3.2535
Analisis_Rku.xlsx,Rku,200 ns,Dens,P50,0.169765272631355,14.98
Analisis_Rku.xlsx,Rku,200 ns,Dens,P70,0.237671381683897,19.235
Analisis_Rku.xlsx,Rku,200 ns,Dens,P30,0.1527887453682195,9.6705
Analisis_Rku.xlsx,Rku,200 ns,Dens,P50,0.2546479089470325,11.0355
Analisis_Rku.xlsx,Rku,200 ns,Dens,P70,0.3565070725258455,2.7185
Analisis_Rku.xlsx,Rku,200 ns,Dens,P30,0.1527887453682195,7.311500000000001
Analisis_Rku.xlsx,Rku,200 ns,Dens,P50,0.2546479089470325,6.453
Analisis_Rku.xlsx,Rku,200 ns,Dens,P70,0.3565070725258455,13.066
Analisis_Rku.xlsx,Rku,200 ns,Dens,P30,0.1527887453682195,4.554
Analisis_Rku.xlsx,Rku,200 ns,Dens,P50,0.2546479089470325,3.387
Analisis_Rku.xlsx,Rku,200 ns,Dens,P70,0.3565070725258455,7.5825
Analisis_Rku.xlsx,Rku,200 ns,Dens,P30,0.305577490736439,5.016
Analisis_Rku.xlsx,Rku,200 ns,Dens,P50,0.5092958178940651,5.0395
Analisis_Rku.xlsx,Rku,200 ns,Dens,P70,0.713014145051691,4.875500000000001
Analisis_Rku.xlsx,Rku,200 ns,Dens,P30,0.305577490736439,27.6805
Analisis_Rku.xlsx,Rku,200 ns,Dens,P50,0.5092958178940651,4.1965
Analisis_Rku.xlsx,Rku,200 ns,Dens,P70,0.713014145051691,7.542
Analisis_Rku.xlsx,Rku,200 ns,Dens,P30,0.305577490736439,3.646
Analisis_Rku.xlsx,Rku,200 ns,Dens,P50,0.5092958178940651,3.67
Analisis_Rku.xlsx,Rku,200 ns,Dens,P70,0.713014145051691,41.423
Analisis_Rmax.xlsx,Rmax,100 ns,Solap,P30,80.0,3.073
Analisis_Rmax.xlsx,Rmax,100 ns,Solap,P50,80.0,3.0465
Analisis_Rmax.xlsx,Rmax,100 ns,Solap,P70,80.0,2.4445
Analisis_Rmax.xlsx,Rmax,100 ns,Solap,P30,88.0,2.8965
Analisis_Rmax.xlsx,Rmax,100 ns,Solap,P50,88.0,13.5175
Analisis_Rmax.xlsx,Rmax,100 ns,Solap,P70,88.0,2.1465
Analisis_Rmax.xlsx,Rmax,100 ns,Solap,P30,90.0,6.542
Analisis_Rmax.xlsx,Rmax,100 ns,Solap,P50,90.0,2.666
Analisis_Rmax.xlsx,Rmax,100 ns,Solap,P70,90.0,12.477
Analisis_Rmax.xlsx,Rmax,100 ns,Solap,P30,93.33333333333333,6.630500000000001
Analisis_Rmax.xlsx,Rmax,100 ns,Solap,P50,93.33333333333333,8.503
Analisis_Rmax.xlsx,Rmax,100 ns,Solap,P70,93.33333333333333,4.7215
Analisis_Rmax.xlsx,Rmax,100 ns,Solap,P30,94.0,18.416
Analisis_Rmax.xlsx,Rmax,100 ns,Solap,P50,94.0,5.5485
Analisis_Rmax.xlsx,Rmax,100 ns,Solap,P70,94.0,17.533
Analisis_Rmax.xlsx,Rmax,100 ns,Solap,P30,96.0,18.9575
Analisis_Rmax.xlsx,Rmax,100 ns,Solap,P50,96.0,20.6235
Analisis_Rmax.xlsx,Rmax,100 ns,Solap,P70,96.0,35.6825
Analisis_Rmax.xlsx,Rmax,100 ns,Solap,P30,96.0,23.9605
Analisis_Rmax.xlsx,Rmax,100 ns,Solap,P50,96.0,31.051
Analisis_Rmax.xlsx,Rmax,100 ns,Solap,P70,96.0,8.472000000000001
Analisis_Rmax.xlsx,Rmax,100 ns,Solap,P30,98.0,22.623
Analisis_Rmax.xlsx,Rmax,100 ns,Solap,P50,98.0,45.455
Analisis_Rmax.xlsx,Rmax,100 ns,Solap,P70,98.0,23.641
Analisis_Rmax.xlsx,Rmax,100 ns,Solap,P30,98.66666666666667,16.73
Analisis_Rmax.xlsx,Rmax,100 ns,Solap,P50,98.66666666666667,26.587
Analisis_Rmax.xlsx,Rmax,100 ns,Solap,P70,98.66666666666667,37.6525
Analisis_Rmax.xlsx,Rmax,100 ns,Dens,P30,0.101859163578813,16.73
Analisis_Rmax.xlsx,Rmax,100 ns,Dens,P50,0.169765272631355,26.587
Analisis_Rmax.xlsx,Rmax,100 ns,Dens,P70,0.237671381683897,37.6525
Analisis_Rmax.xlsx,Rmax,100 ns,Dens,P30,0.101859163578813,23.9605
Analisis_Rmax.xlsx,Rmax,100 ns,Dens,P50,0.169765272631355,31.051
Analisis_Rmax.xlsx,Rmax,100 ns,Dens,P70,0.237671381683897,8.472000000000001
Analisis_Rmax.xlsx,Rmax,100 ns,Dens,P30,0.101859163578813,6.630500000000001
Analisis_Rmax.xlsx,Rmax,100 ns,Dens,P50,0.169765272631355,8.503
Analisis_Rmax.xlsx,Rmax,100 ns,Dens,P70,0.237671381683897,4.7215
Analisis_Rmax.xlsx,Rmax,100 ns,Dens,P30,0.1527887453682195,22.623
Analisis_Rmax.xlsx,Rmax,100 ns,Dens,P50,0.2546479089470325,45.455
Analisis_Rmax.xlsx,Rmax,100 ns,Dens,P70,0.3565070725258455,23.641
Analisis_Rmax.xlsx,Rmax,100 ns,Dens,P30,0.1527887453682195,18.416
Analisis_Rmax.xlsx,Rmax,100 ns,Dens,P50,0.2546479089470325,5.5485
Analisis_Rmax.xlsx,Rmax,100 ns,Dens,P70,0.3565070725258455,17.533
Analisis_Rmax.xlsx,Rmax,100 ns,Dens,P30,0.1527887453682195,6.542
Analisis_Rmax.xlsx,Rmax,100 ns,Dens,P50,0.2546479089470325,2.666
Analisis_Rmax.xlsx,Rmax,100 ns,Dens,P70,0.3565070725258455,12.477
Analisis_Rmax.xlsx,Rmax,100 ns,Dens,P30,0.305577490736439,18.9575
Analisis_Rmax.xlsx,Rmax,100 ns,Dens,P50,0.5092958178940651,20.6235
Analisis_Rmax.xlsx,Rmax,100 ns,Dens,P70,0.713014145051691,35.6825
Analisis_Rmax.xlsx,Rmax,100 ns,Dens,P30,0.305577490736439,2.8965
Analisis_Rmax.xlsx,Rmax,100 ns,Dens,P50,0.5092958178940651,13.5175
Analisis_Rmax.xlsx,Rmax,100 ns,Dens,P70,0.713014145051691,2.1465
Analisis_Rmax.xlsx,Rmax,100 ns,Dens,P30,0.305577490736439,3.073
Analisis_Rmax.xlsx,Rmax,100 ns,Dens,P50,0.5092958178940651,3.0465
Analisis_Rmax.xlsx,Rmax,100 ns,Dens,P70,0.713014145051691,2.4445
Analisis_Rmax.xlsx,Rmax,150 ns,Solap,P30,80.0,3.4845
Analisis_Rmax.xlsx,Rmax,150 ns,Solap,P50,80.0,2.4935
Analisis_Rmax.xlsx,Rmax,150 ns,Solap,P70,80.0,3.843
Analisis_Rmax.xlsx,Rmax,150 ns,Solap,P30,88.0,3.8565
Analisis_Rmax.xlsx,Rmax,150 ns,Solap,P50,88.0,9.854000000000001
Analisis_Rmax.xlsx,Rmax,150 ns,Solap,P70,88.0,7.0125
Analisis_Rmax.xlsx,Rmax,150 ns,Solap,P30,90.0,8.1835
Analisis_Rmax.xlsx,Rmax,150 ns,Solap,P50,90.0,19.7725
Analisis_Rmax.xlsx,Rmax,150 ns,Solap,P70,90.0,26.5415
Analisis_Rmax.xlsx,Rmax,150 ns,Solap,P30,93.33333333333333,3.553
Analisis_Rmax.xlsx,Rmax,150 ns,Solap,P50,93.33333333333333,4.482
Analisis_Rmax.xlsx,Rmax,150 ns,Solap,P70,93.33333333333333,5.623
Analisis_Rmax.xlsx,Rmax,150 ns,Solap,P30,94.0,14.499
Analisis_Rmax.xlsx,Rmax,150 ns,Solap,P50,94.0,14.3055
Analisis_Rmax.xlsx,Rmax,150 ns,Solap,P70,94.0,14.49
Analisis_Rmax.xlsx,Rmax,150 ns,Solap,P30,96.0,15.8665
Analisis_Rmax.xlsx,Rmax,150 ns,Solap,P50,96.0,30.545
Analisis_Rmax.xlsx,Rmax,150 ns,Solap,P70,96.0,62.003
Analisis_Rmax.xlsx,Rmax,150 ns,Solap,P30,96.0,18.472
Analisis_Rmax.xlsx,Rmax,150 ns,Solap,P50,96.0,29.546
Analisis_Rmax.xlsx,Rmax,150 ns,Solap,P70,96.0,38.2335
Analisis_Rmax.xlsx,Rmax,150 ns,Solap,P30,98.0,20.0675
Analisis_Rmax.xlsx,Rmax,150 ns,Solap,P50,98.0,17.5665
Analisis_Rmax.xlsx,Rmax,150 ns,Solap,P70,98.0,20.915
Analisis_Rmax.xlsx,Rmax,150 ns,Solap,P30,98.66666666666667,16.7665
Analisis_Rmax.xlsx,Rmax,150 ns,Solap,P50,98.66666666666667,31.973
Analisis_Rmax.xlsx,Rmax,150 ns,Solap,P70,98.66666666666667,28.7365
Analisis_Rmax.xlsx,Rmax,150 ns,Dens,P30,0.101859163578813,16.7665
Analisis_Rmax.xlsx,Rmax,150 ns,Dens,P50,0.169765272631355,31.973
Analisis_Rmax.xlsx,Rmax,150 ns,Dens,P70,0.237671381683897,28.7365
Analisis_Rmax.xlsx,Rmax,150 ns,Dens,P30,0.101859163578813,18.472
Analisis_Rmax.xlsx,Rmax,150 ns,Dens,P50,0.169765272631355,29.546
Analisis_Rmax.xlsx,Rmax,150 ns,Dens,P70,0.237671381683897,38.2335
Analisis_Rmax.xlsx,Rmax,150 ns,Dens,P30,0.101859163578813,3.553
Analisis_Rmax.xlsx,Rmax,150 ns,Dens,P50,0.169765272631355,4.482
Analisis_Rmax.xlsx,Rmax,150 ns,Dens,P70,0.237671381683897,5.623
Analisis_Rmax.xlsx,Rmax,150 ns,Dens,P30,0.1527887453682195,20.0675
Analisis_Rmax.xlsx,Rmax,150 ns,Dens,P50,0.2546479089470325,17.5665
Analisis_Rmax.xlsx,Rmax,150 ns,Dens,P70,0.3565070725258455,20.915
Analisis_Rmax.xlsx,Rmax,150 ns,Dens,P30,0.1527887453682195,14.499
Analisis_Rmax.xlsx,Rmax,150 ns,Dens,P50,0.2546479089470325,14.3055
Analisis_Rmax.xlsx,Rmax,150 ns,Dens,P70,0.3565070725258455,14.49
Analisis_Rmax.xlsx,Rmax,150 ns,Dens,P30,0.1527887453682195,8.1835
Analisis_Rmax.xlsx,Rmax,150 ns,Dens,P50,0.2546479089470325,19.7725
Analisis_Rmax.xlsx,Rmax,150 ns,Dens,P70,0.3565070725258455,26.5415
Analisis_Rmax.xlsx,Rmax,150 ns,Dens,P30,0.305577490736439,15.8665
Analisis_Rmax.xlsx,Rmax,150 ns,Dens,P50,0.5092958178940651,30.545
Analisis_Rmax.xlsx,Rmax,150 ns,Dens,P70,0.713014145051691,62.003
Analisis_Rmax.xlsx,Rmax,150 ns,Dens,P30,0.305577490736439,3.8565
Analisis_Rmax.xlsx,Rmax,150 ns,Dens,P50,0.5092958178940651,9.854000000000001
Analisis_Rmax.xlsx,Rmax,150 ns,Dens,P70,0.713014145051691,7.0125
Analisis_Rmax.xlsx,Rmax,150 ns,Dens,P30,0.305577490736439,3.4845
Analisis_Rmax.xlsx,Rmax,150 ns,Dens,P50,0.5092958178940651,2.4935
Analisis_Rmax.xlsx,Rmax,150 ns,Dens,P70,0.713014145051691,3.843
Analisis_Rmax.xlsx,Rmax,200 ns,Solap,P30,80.0,2.8005
Analisis_Rmax.xlsx,Rmax,200 ns,Solap,P50,80.0,2.852
Analisis_Rmax.xlsx,Rmax,200 ns,Solap,P70,80.0,12.236
Analisis_Rmax.xlsx,Rmax,200 ns,Solap,P30,88.0,9.915000000000001
Analisis_Rmax.xlsx,Rmax,200 ns,Solap,P50,88.0,4.7865
Analisis_Rmax.xlsx,Rmax,200 ns,Solap,P70,88.0,13.725
Analisis_Rmax.xlsx,Rmax,200 ns,Solap,P30,90.0,12.6205
Analisis_Rmax.xlsx,Rmax,200 ns,Solap,P50,90.0,3.3985
Analisis_Rmax.xlsx,Rmax,200 ns,Solap,P70,90.0,8.268
Analisis_Rmax.xlsx,Rmax,200 ns,Solap,P30,93.33333333333333,14.311
Analisis_Rmax.xlsx,Rmax,200 ns,Solap,P50,93.33333333333333,6.906000000000001
Analisis_Rmax.xlsx,Rmax,200 ns,Solap,P70,93.33333333333333,15.0
Analisis_Rmax.xlsx,Rmax,200 ns,Solap,P30,94.0,24.4655
Analisis_Rmax.xlsx,Rmax,200 ns,Solap,P50,94.0,21.567
Analisis_Rmax.xlsx,Rmax,200 ns,Solap,P70,94.0,16.079
Analisis_Rmax.xlsx,Rmax,200 ns,Solap,P30,96.0,26.4785
Analisis_Rmax.xlsx,Rmax,200 ns,Solap,P50,96.0,50.823
Analisis_Rmax.xlsx,Rmax,200 ns,Solap,P70,96.0,50.6085
Analisis_Rmax.xlsx,Rmax,200 ns,Solap,P30,96.0,23.01
Analisis_Rmax.xlsx,Rmax,200 ns,Solap,P50,96.0,35.872
Analisis_Rmax.xlsx,Rmax,200 ns,Solap,P70,96.0,49.3365
Analisis_Rmax.xlsx,Rmax,200 ns,Solap,P30,98.0,14.866
Analisis_Rmax.xlsx,Rmax,200 ns,Solap,P50,98.0,17.9575
Analisis_Rmax.xlsx,Rmax,200 ns,Solap,P70,98.0,40.2675
Analisis_Rmax.xlsx,Rmax,200 ns,Solap,P30,98.66666666666667,18.4685
Analisis_Rmax.xlsx,Rmax,200 ns,Solap,P50,98.66666666666667,28.815
Analisis_Rmax.xlsx,Rmax,200 ns,Solap,P70,98.66666666666667,19.667
Analisis_Rmax.xlsx,Rmax,200 ns,Dens,P30,0.101859163578813,18.4685
Analisis_Rmax.xlsx,Rmax,200 ns,Dens,P50,0.169765272631355,28.815
Analisis_Rmax.xlsx,Rmax,200 ns,Dens,P70,0.237671381683897,19.667
Analisis_Rmax.xlsx,Rmax,200 ns,Dens,P30,0.101859163578813,23.01
Analisis_Rmax.xlsx,Rmax,200 ns,Dens,P50,0.169765272631355,35.872
Analisis_Rmax.xlsx,Rmax,200 ns,Dens,P70,0.237671381683897,49.3365
Analisis_Rmax.xlsx,Rmax,200 ns,Dens,P30,0.101859163578813,14.311
Analisis_Rmax.xlsx,Rmax,200 ns,Dens,P50,0.169765272631355,6.906000000000001
Analisis_Rmax.xlsx,Rmax,200 ns,Dens,P70,0.237671381683897,15.0
Analisis_Rmax.xlsx,Rmax,200 ns,Dens,P30,0.1527887453682195,14.866
Analisis_Rmax.xlsx,Rmax,200 ns,Dens,P50,0.2546479089470325,17.9575
Analisis_Rmax.xlsx,Rmax,200 ns,Dens,P70,0.3565070725258455,40.2675
Analisis_Rmax.xlsx,Rmax,200 ns,Dens,P30,0.1527887453682195,24.4655
Analisis_Rmax.xlsx,Rmax,200 ns,Dens,P50,0.2546479089470325,21.567
Analisis_Rmax.xlsx,Rmax,200 ns,Dens,P70,0.3565070725258455,16.079
Analisis_Rmax.xlsx,Rmax,200 ns,Dens,P30,0.1527887453682195,12.6205
Analisis_Rmax.xlsx,Rmax,200 ns,Dens,P50,0.2546479089470325,3.3985
Analisis_Rmax.xlsx,Rmax,200 ns,Dens,P70,0.3565070725258455,8.268
Analisis_Rmax.xlsx,Rmax,200 ns,Dens,P30,0.305577490736439,26.4785
Analisis_Rmax.xlsx,Rmax,200 ns,Dens,P50,0.5092958178940651,50.823
Analisis_Rmax.xlsx,Rmax,200 ns,Dens,P70,0.713014145051691,50.6085
Analisis_Rmax.xlsx,Rmax,200 ns,Dens,P30,0.305577490736439,9.915000000000001
Analisis_Rmax.xlsx,Rmax,200 ns,Dens,P50,0.5092958178940651,4.7865
Analisis_Rmax.xlsx,Rmax,200 ns,Dens,P70,0.713014145051691,13.725
Analisis_Rmax.xlsx,Rmax,200 ns,Dens,P30,0.305577490736439,2.8005
Analisis_Rmax.xlsx,Rmax,200 ns,Dens,P50,0.5092958178940651,2.852
Analisis_Rmax.xlsx,Rmax,200 ns,Dens,P70,0.713014145051691,12.236
Analisis_Rp.xlsx,Rp,100 ns,Solap,P30,80.0,2.1175
Analisis_Rp.xlsx,Rp,100 ns,Solap,P50,80.0,1.927
Analisis_Rp.xlsx,Rp,100 ns,Solap,P70,80.0,1.2435
Analisis_Rp.xlsx,Rp,100 ns,Solap,P30,88.0,1.6635
Analisis_Rp.xlsx,Rp,100 ns,Solap,P50,88.0,11.848
Analisis_Rp.xlsx,Rp,100 ns,Solap,P70,88.0,1.2105
Analisis_Rp.xlsx,Rp,100 ns,Solap,P30,90.0,3.028
Analisis_Rp.xlsx,Rp,100 ns,Solap,P50,90.0,1.5745
Analisis_Rp.xlsx,Rp,100 ns,Solap,P70,90.0,10.39
Analisis_Rp.xlsx,Rp,100 ns,Solap,P30,93.33333333333333,5.195
Analisis_Rp.xlsx,Rp,100 ns,Solap,P50,93.33333333333333,6.5335
Analisis_Rp.xlsx,Rp,100 ns,Solap,P70,93.33333333333333,2.7505
Analisis_Rp.xlsx,Rp,100 ns,Solap,P30,94.0,11.135
Analisis_Rp.xlsx,Rp,100 ns,Solap,P50,94.0,3.9395
Analisis_Rp.xlsx,Rp,100 ns,Solap,P70,94.0,13.7285
Analisis_Rp.xlsx,Rp,100 ns,Solap,P30,96.0,11.756
Analisis_Rp.xlsx,Rp,100 ns,Solap,P50,96.0,15.6445
Analisis_Rp.xlsx,Rp,100 ns,Solap,P70,96.0,25.165
Analisis_Rp.xlsx,Rp,100 ns,Solap,P30,96.0,15.862
Analisis_Rp.xlsx,Rp,100 ns,Solap,P50,96.0,25.2355
Analisis_Rp.xlsx,Rp,100 ns,Solap,P70,96.0,5.053
Analisis_Rp.xlsx,Rp,100 ns,Solap,P30,98.0,6.855
Analisis_Rp.xlsx,Rp,100 ns,Solap,P50,98.0,18.4515
Analisis_Rp.xlsx,Rp,100 ns,Solap,P70,98.0,9.0435
Analisis_Rp.xlsx,Rp,100 ns,Solap,P30,98.66666666666667,8.360499999999998
Analisis_Rp.xlsx,Rp,100 ns,Solap,P50,98.66666666666667,13.057
Analisis_Rp.xlsx,Rp,100 ns,Solap,P70,98.66666666666667,22.597
Analisis_Rp.xlsx,Rp,100 ns,Dens,P30,0.101859163578813,8.360499999999998
Analisis_Rp.xlsx,Rp,100 ns,Dens,P50,0.169765272631355,13.057
Analisis_Rp.xlsx,Rp,100 ns,Dens,P70,0.237671381683897,22.597
Analisis_Rp.xlsx,Rp,100 ns,Dens,P30,0.101859163578813,15.862
Analisis_Rp.xlsx,Rp,100 ns,Dens,P50,0.169765272631355,25.2355
Analisis_Rp.xlsx,Rp,100 ns,Dens,P70,0.237671381683897,5.053
Analisis_Rp.xlsx,Rp,100 ns,Dens,P30,0.101859163578813,5.195
Analisis_Rp.xlsx,Rp,100 ns,Dens,P50,0.169765272631355,6.5335
Analisis_Rp.xlsx,Rp,100 ns,Dens,P70,0.237671381683897,2.7505
Analisis_Rp.xlsx,Rp,100 ns,Dens,P30,0.1527887453682195,6.855
Analisis_Rp.xlsx,Rp,100 ns,Dens,P50,0.2546479089470325,18.4515
Analisis_Rp.xlsx,Rp,100 ns,Dens,P70,0.3565070725258455,9.0435
Analisis_Rp.xlsx,Rp,100 ns,Dens,P30,0.1527887453682195,11.135
Analisis_Rp.xlsx,Rp,100 ns,Dens,P50,0.2546479089470325,3.9395
Analisis_Rp.xlsx,Rp,100 ns,Dens,P70,0.3565070725258455,13.7285
Analisis_Rp.xlsx,Rp,100 ns,Dens,P30,0.1527887453682195,3.028
Analisis_Rp.xlsx,Rp,100 ns,Dens,P50,0.2546479089470325,1.5745
Analisis_Rp.xlsx,Rp,100 ns,Dens,P70,0.3565070725258455,10.39
Analisis_Rp.xlsx,Rp,100 ns,Dens,P30,0.305577490736439,11.756
Analisis_Rp.xlsx,Rp,100 ns,Dens,P50,0.5092958178940651,15.6445
Analisis_Rp.xlsx,Rp,100 ns,Dens,P70,0.713014145051691,25.165
Analisis_Rp.xlsx,Rp,100 ns,Dens,P30,0.305577490736439,1.6635
Analisis_Rp.xlsx,Rp,100 ns,Dens,P50,0.5092958178940651,11.848
Analisis_Rp.xlsx,Rp,100 ns,Dens,P70,0.713014145051691,1.2105
Analisis_Rp.xlsx,Rp,100 ns,Dens,P30,0.305577490736439,2.1175
Analisis_Rp.xlsx,Rp,100 ns,Dens,P50,0.5092958178940651,1.927
Analisis_Rp.xlsx,Rp,100 ns,Dens,P70,0.713014145051691,1.2435
Analisis_Rp.xlsx,Rp,150 ns,Solap,P30,80.0,2.103
Analisis_Rp.xlsx,Rp,150 ns,Solap,P50,80.0,1.2065
Analisis_Rp.xlsx,Rp,150 ns,Solap,P70,80.0,2.281
Analisis_Rp.xlsx,Rp,150 ns,Solap,P30,88.0,2.287
Analisis_Rp.xlsx,Rp,150 ns,Solap,P50,88.0,7.555
Analisis_Rp.xlsx,Rp,150 ns,Solap,P70,88.0,5.4765
Analisis_Rp.xlsx,Rp,150 ns,Solap,P30,90.0,5.704499999999999
Analisis_Rp.xlsx,Rp,150 ns,Solap,P50,90.0,16.415
Analisis_Rp.xlsx,Rp,150 ns,Solap,P70,90.0,20.848
Analisis_Rp.xlsx,Rp,150 ns,Solap,P30,93.33333333333333,2.4785
Analisis_Rp.xlsx,Rp,150 ns,Solap,P50,93.33333333333333,3.0595
Analisis_Rp.xlsx,Rp,150 ns,Solap,P70,93.33333333333333,4.283
Analisis_Rp.xlsx,Rp,150 ns,Solap,P30,94.0,10.4515
Analisis_Rp.xlsx,Rp,150 ns,Solap,P50,94.0,11.408
Analisis_Rp.xlsx,Rp,150 ns,Solap,P70,94.0,8.3195
Analisis_Rp.xlsx,Rp,150 ns,Solap,P30,96.0,7.7465
Analisis_Rp.xlsx,Rp,150 ns,Solap,P50,96.0,15.0055
Analisis_Rp.xlsx,Rp,150 ns,Solap,P70,96.0,48.788
Analisis_Rp.xlsx,Rp,150 ns,Solap,P30,96.0,14.8565
Analisis_Rp.xlsx,Rp,150 ns,Solap,P50,96.0,22.0115
Analisis_Rp.xlsx,Rp,150 ns,Solap,P70,96.0,29.076
Analisis_Rp.xlsx,Rp,150 ns,Solap,P30,98.0,7.49
Analisis_Rp.xlsx,Rp,150 ns,Solap,P50,98.0,8.011
Analisis_Rp.xlsx,Rp,150 ns,Solap,P70,98.0,8.7805
Analisis_Rp.xlsx,Rp,150 ns,Solap,P30,98.66666666666667,9.384500000000001
Analisis_Rp.xlsx,Rp,150 ns,Solap,P50,98.66666666666667,15.5155
Analisis_Rp.xlsx,Rp,150 ns,Solap,P70,98.66666666666667,12.637
Analisis_Rp.xlsx,Rp,150 ns,Dens,P30,0.101859163578813,9.384500000000001
Analisis_Rp.xlsx,Rp,150 ns,Dens,P50,0.169765272631355,15.5155
Analisis_Rp.xlsx,Rp,150 ns,Dens,P70,0.237671381683897,12.637
Analisis_Rp.xlsx,Rp,150 ns,Dens,P30,0.101859163578813,14.8565
Analisis_Rp.xlsx,Rp,150 ns,Dens,P50,0.169765272631355,22.0115
Analisis_Rp.xlsx,Rp,150 ns,Dens,P70,0.237671381683897,29.076
Analisis_Rp.xlsx,Rp,150 ns,Dens,P30,0.101859163578813,2.4785
Analisis_Rp.xlsx,Rp,150 ns,Dens,P50,0.169765272631355,3.0595
Analisis_Rp.xlsx,Rp,150 ns,Dens,P70,0.237671381683897,4.283
Analisis_Rp.xlsx,Rp,150 ns,Dens,P30,0.1527887453682195,7.49
Analisis_Rp.xlsx,Rp,150 ns,Dens,P50,0.2546479089470325,8.011
Analisis_Rp.xlsx,Rp,150 ns,Dens,P70,0.3565070725258455,8.7805
Analisis_Rp.xlsx,Rp,150 ns,Dens,P30,0.1527887453682195,10.4515
Analisis_Rp.xlsx,Rp,150 ns,Dens,P50,0.2546479089470325,11.408
Analisis_Rp.xlsx,Rp,150 ns,Dens,P70,0.3565070725258455,8.3195
Analisis_Rp.xlsx,Rp,150 ns,Dens,P30,0.1527887453682195,5.704499999999999
Analisis_Rp.xlsx,Rp,150 ns,Dens,P50,0.2546479089470325,16.415
Analisis_Rp.xlsx,Rp,150 ns,Dens,P70,0.3565070725258455,20.848
Analisis_Rp.xlsx,Rp,150 ns,Dens,P30,0.305577490736439,7.7465
Analisis_Rp.xlsx,Rp,150 ns,Dens,P50,0.5092958178940651,15.0055
Analisis_Rp.xlsx,Rp,150 ns,Dens,P70,0.713014145051691,48.788
Analisis_Rp.xlsx,Rp,150 ns,Dens,P30,0.305577490736439,2.287
Analisis_Rp.xlsx,Rp,150 ns,Dens,P50,0.5092958178940651,7.555
Analisis_Rp.xlsx,Rp,150 ns,Dens,P70,0.713014145051691,5.4765
Analisis_Rp.xlsx,Rp,150 ns,Dens,P30,0.305577490736439,2.103
Analisis_Rp.xlsx,Rp,150 ns,Dens,P50,0.5092958178940651,1.2065
Analisis_Rp.xlsx,Rp,150 ns,Dens,P70,0.713014145051691,2.281
Analisis_Rp.xlsx,Rp,200 ns,Solap,P30,80.0,1.5845
Analisis_Rp.xlsx,Rp,200 ns,Solap,P50,80.0,1.5765
Analisis_Rp.xlsx,Rp,200 ns,Solap,P70,80.0,10.3705
Analisis_Rp.xlsx,Rp,200 ns,Solap,P30,88.0,7.77
Analisis_Rp.xlsx,Rp,200 ns,Solap,P50,88.0,2.8935
Analisis_Rp.xlsx,Rp,200 ns,Solap,P70,88.0,9.4875
Analisis_Rp.xlsx,Rp,200 ns,Solap,P30,90.0,8.1465
Analisis_Rp.xlsx,Rp,200 ns,Solap,P50,90.0,2.2305
Analisis_Rp.xlsx,Rp,200 ns,Solap,P70,90.0,6.701
Analisis_Rp.xlsx,Rp,200 ns,Solap,P30,93.33333333333333,7.323499999999999
Analisis_Rp.xlsx,Rp,200 ns,Solap,P50,93.33333333333333,5.153
Analisis_Rp.xlsx,Rp,200 ns,Solap,P70,93.33333333333333,10.9015
